model,image,gt_index,epsilon,method,iou,iou_0.5,iou_0.7,time
yolo11m,000000484029,2,1/255,pgd,0.28353437781333923,0.0,0.0,1.6937547028064728
yolo11m,000000484029,2,1/255,rcp,0.8801268025837324,0.8801268025837324,0.8801268025837324,351.09297400712967
yolo11m,000000484029,2,1/255,square_attack,0.8645809292793274,0.8645809292793274,0.8645809292793274,95.86425444483757
yolo11m,000000484029,2,2/255,odpv,0.7953135371208191,0.7953135371208191,0.7953135371208191,23.385680198669434
yolo11m,000000484029,2,2/255,pgd,0.057485926896333694,0.0,0.0,1.5110846757888794
yolo11m,000000484029,2,2/255,rcp,0.871112199596326,0.871112199596326,0.871112199596326,351.0436102449894
yolo11m,000000484029,2,2/255,square_attack,0.839997410774231,0.839997410774231,0.839997410774231,90.13210391998291
yolo11m,000000484029,3,1/255,odpv,0.5554667115211487,0.5554667115211487,0.0,23.882957696914673
yolo11m,000000484029,3,1/255,pgd,0.050773296505212784,0.0,0.0,1.6937547028064728
yolo11m,000000484029,3,1/255,rcp,0.6314290417310133,0.6314290417310133,0.0,351.09297400712967
yolo11m,000000484029,3,1/255,square_attack,0.5982620716094971,0.5982620716094971,0.0,95.86425444483757
yolo11m,000000484029,3,2/255,odpv,0.5393387079238892,0.5393387079238892,0.0,23.189780473709106
yolo11m,000000484029,3,2/255,pgd,0.0,0.0,0.0,1.5110846757888794
yolo11m,000000484029,3,2/255,rcp,0.621946196228885,0.621946196228885,0.0,351.0436102449894
yolo11m,000000484029,3,2/255,square_attack,0.5447030663490295,0.5447030663490295,0.0,90.13210391998291
yolo11m,000000484029,4,1/255,odpv,0.6974095702171326,0.6974095702171326,0.0,22.982423305511475
yolo11m,000000484029,4,1/255,pgd,0.0,0.0,0.0,1.6937547028064728
yolo11m,000000484029,4,1/255,rcp,0.7752044423831967,0.7752044423831967,0.7752044423831967,351.09297400712967
yolo11m,000000484029,4,1/255,square_attack,0.766454815864563,0.766454815864563,0.766454815864563,95.86425444483757
yolo11m,000000484029,4,2/255,odpv,0.6976519227027893,0.6976519227027893,0.0,22.382197618484497
yolo11m,000000484029,4,2/255,pgd,0.14408206939697266,0.0,0.0,1.5110846757888794
yolo11m,000000484029,4,2/255,rcp,0.7659455715559937,0.7659455715559937,0.7659455715559937,351.0436102449894
yolo11m,000000484029,4,2/255,square_attack,0.7480993270874023,0.7480993270874023,0.7480993270874023,90.13210391998291
yolo11m,000000484029,5,1/255,odpv,0.5747570991516113,0.5747570991516113,0.0,22.550024032592773
yolo11m,000000484029,5,1/255,pgd,0.0,0.0,0.0,1.6937547028064728
yolo11m,000000484029,5,1/255,rcp,0.6503426879216032,0.6503426879216032,0.0,351.09297400712967
yolo11m,000000484029,5,1/255,square_attack,0.6032137274742126,0.6032137274742126,0.0,95.86425444483757
yolo11m,000000484029,5,2/255,odpv,0.5445471405982971,0.5445471405982971,0.0,22.001749753952026
yolo11m,000000484029,5,2/255,pgd,0.0,0.0,0.0,1.5110846757888794
yolo11m,000000484029,5,2/255,rcp,0.6374675902493916,0.6374675902493916,0.0,351.0436102449894
yolo11m,000000484029,5,2/255,square_attack,0.5810641050338745,0.5810641050338745,0.0,90.13210391998291
yolo11m,000000484029,6,1/255,odpv,0.6267973780632019,0.6267973780632019,0.0,22.44263529777527
yolo11m,000000484029,6,1/255,pgd,0.0,0.0,0.0,1.6937547028064728
yolo11m,000000484029,6,1/255,rcp,0.7048923118975641,0.7048923118975641,0.7048923118975641,351.09297400712967
yolo11m,000000484029,6,1/255,square_attack,0.6913307309150696,0.6913307309150696,0.0,95.86425444483757
yolo11m,000000484029,6,2/255,odpv,0.6253853440284729,0.6253853440284729,0.0,22.31872034072876
yolo11m,000000484029,6,2/255,pgd,0.0,0.0,0.0,1.5110846757888794
yolo11m,000000484029,6,2/255,rcp,0.6981953167504804,0.6981953167504804,0.0,351.0436102449894
yolo11m,000000484029,6,2/255,square_attack,0.6670623421669006,0.6670623421669006,0.0,90.13210391998291
yolo11m,000000484029,7,1/255,odpv,0.7211601138114929,0.7211601138114929,0.7211601138114929,22.3491690158844
yolo11m,000000484029,7,1/255,pgd,0.0,0.0,0.0,1.6937547028064728
yolo11m,000000484029,7,1/255,rcp,0.8586982865054802,0.8586982865054802,0.8586982865054802,351.09297400712967
yolo11m,000000484029,7,1/255,square_attack,0.8488602638244629,0.8488602638244629,0.8488602638244629,95.86425444483757
yolo11m,000000484029,7,2/255,odpv,0.716663122177124,0.716663122177124,0.716663122177124,22.303138971328735
yolo11m,000000484029,7,2/255,pgd,0.0,0.0,0.0,1.5110846757888794
yolo11m,000000484029,7,2/255,rcp,0.8481457920146211,0.8481457920146211,0.8481457920146211,351.0436102449894
yolo11m,000000484029,7,2/255,square_attack,0.8352093696594238,0.8352093696594238,0.8352093696594238,90.13210391998291
yolo11m,000000491213,0,1/255,odpv,0.9240639209747314,0.9240639209747314,0.9240639209747314,21.367971658706665
yolo11m,000000491213,0,1/255,pgd,0.7744507789611816,0.7744507789611816,0.7744507789611816,1.0112208425998688
yolo11m,000000491213,0,1/255,rcp,0.9470678416097076,0.9470678416097076,0.9470678416097076,320.8288384079933
yolo11m,000000491213,0,1/255,square_attack,0.939079999923706,0.939079999923706,0.939079999923706,35.33908322453499
yolo11m,000000491213,0,2/255,odpv,0.9240372180938721,0.9240372180938721,0.9240372180938721,22.147271156311035
yolo11m,000000491213,0,2/255,pgd,0.010446245782077312,0.0,0.0,0.6459935903549194
yolo11m,000000491213,0,2/255,rcp,0.9411545787251077,0.9411545787251077,0.9411545787251077,319.29772686958313
yolo11m,000000491213,0,2/255,square_attack,0.9301036596298218,0.9301036596298218,0.9301036596298218,32.581257581710815
yolo11m,000000491213,1,1/255,odpv,0.502787172794342,0.502787172794342,0.0,21.284920692443848
yolo11m,000000491213,1,1/255,pgd,0.007418451365083456,0.0,0.0,1.0112208425998688
yolo11m,000000491213,1,1/255,rcp,0.5543591025496482,0.5543591025496482,0.0,320.8288384079933
yolo11m,000000491213,1,1/255,square_attack,0.5632427930831909,0.5632427930831909,0.0,35.33908322453499
yolo11m,000000491213,1,2/255,odpv,0.5035123825073242,0.5035123825073242,0.0,22.16350817680359
yolo11m,000000491213,1,2/255,pgd,0.0,0.0,0.0,0.6459935903549194
yolo11m,000000491213,1,2/255,rcp,0.5449707938160092,0.5449707938160092,0.0,319.29772686958313
yolo11m,000000491213,1,2/255,square_attack,0.5217249989509583,0.5217249989509583,0.0,32.581257581710815
yolo11m,000000491213,2,1/255,odpv,0.0,0.0,0.0,0.0013496875762939453
yolo11m,000000491213,2,1/255,pgd,0.0,0.0,0.0,1.0112208425998688
yolo11m,000000491213,2,1/255,rcp,0.0,0.0,0.0,320.8288384079933
yolo11m,000000491213,2,1/255,square_attack,0.0,0.0,0.0,35.33908322453499
yolo11m,000000491213,2,2/255,odpv,0.0,0.0,0.0,0.0012516975402832031
yolo11m,000000491213,2,2/255,pgd,0.0,0.0,0.0,0.6459935903549194
yolo11m,000000491213,2,2/255,rcp,0.0,0.0,0.0,319.29772686958313
yolo11m,000000491213,2,2/255,square_attack,0.0,0.0,0.0,32.581257581710815
yolo11m,000000491213,3,1/255,odpv,0.0,0.0,0.0,0.0012178421020507812
yolo11m,000000491213,3,1/255,pgd,0.0,0.0,0.0,1.0112208425998688
yolo11m,000000491213,3,1/255,rcp,0.0,0.0,0.0,320.8288384079933
yolo11m,000000491213,3,1/255,square_attack,0.0,0.0,0.0,35.33908322453499
yolo11m,000000491213,3,2/255,odpv,0.0,0.0,0.0,0.0012311935424804688
yolo11m,000000491213,3,2/255,pgd,0.0,0.0,0.0,0.6459935903549194
yolo11m,000000491213,3,2/255,rcp,0.0,0.0,0.0,319.29772686958313
yolo11m,000000491213,3,2/255,square_attack,0.0,0.0,0.0,32.581257581710815
yolo11m,000000491213,4,1/255,odpv,0.0,0.0,0.0,0.0011637210845947266
yolo11m,000000491213,4,1/255,pgd,0.0,0.0,0.0,1.0112208425998688
yolo11m,000000491213,4,1/255,rcp,0.0,0.0,0.0,320.8288384079933
yolo11m,000000491213,4,1/255,square_attack,0.0,0.0,0.0,35.33908322453499
yolo11m,000000491213,4,2/255,odpv,0.0,0.0,0.0,0.0011792182922363281
yolo11m,000000491213,4,2/255,pgd,0.0,0.0,0.0,0.6459935903549194
yolo11m,000000491213,4,2/255,rcp,0.0,0.0,0.0,319.29772686958313
yolo11m,000000491213,4,2/255,square_attack,0.0,0.0,0.0,32.581257581710815
yolo11m,000000491213,5,1/255,odpv,0.0,0.0,0.0,0.0011336803436279297
yolo11m,000000491213,5,1/255,pgd,0.0,0.0,0.0,1.0112208425998688
yolo11m,000000491213,5,1/255,rcp,0.0,0.0,0.0,320.8288384079933
yolo11m,000000491213,5,1/255,square_attack,0.0,0.0,0.0,35.33908322453499
yolo11m,000000491213,5,2/255,odpv,0.0,0.0,0.0,0.001161336898803711
yolo11m,000000491213,5,2/255,pgd,0.0,0.0,0.0,0.6459935903549194
yolo11m,000000491213,5,2/255,rcp,0.0,0.0,0.0,319.29772686958313
yolo11m,000000491213,5,2/255,square_attack,0.0,0.0,0.0,32.581257581710815
yolo11m,000000491213,6,1/255,odpv,0.9550217986106873,0.9550217986106873,0.9550217986106873,20.85057830810547
yolo11m,000000491213,6,1/255,pgd,0.6844371557235718,0.6844371557235718,0.0,1.0112208425998688
yolo11m,000000491213,6,1/255,rcp,0.95821118402903,0.95821118402903,0.95821118402903,320.8288384079933
yolo11m,000000491213,6,1/255,square_attack,0.9618000388145447,0.9618000388145447,0.9618000388145447,35.33908322453499
yolo11m,000000491213,6,2/255,odpv,0.9550217986106873,0.9550217986106873,0.9550217986106873,21.61476993560791
yolo11m,000000491213,6,2/255,pgd,0.0,0.0,0.0,0.6459935903549194
yolo11m,000000491213,6,2/255,rcp,0.9577701869373002,0.9577701869373002,0.9577701869373002,319.29772686958313
yolo11m,000000491213,6,2/255,square_attack,0.9532783031463623,0.9532783031463623,0.9532783031463623,32.581257581710815
yolo11m,000000491213,7,1/255,odpv,0.0,0.0,0.0,0.0012183189392089844
yolo11m,000000491213,7,1/255,pgd,0.0,0.0,0.0,1.0112208425998688
yolo11m,000000491213,7,1/255,rcp,0.0,0.0,0.0,320.8288384079933
yolo11m,000000491213,7,1/255,square_attack,0.0,0.0,0.0,35.33908322453499
yolo11m,000000491213,7,2/255,odpv,0.0,0.0,0.0,0.001232147216796875
yolo11m,000000491213,7,2/255,pgd,0.0,0.0,0.0,0.6459935903549194
yolo11m,000000491213,7,2/255,rcp,0.0,0.0,0.0,319.29772686958313
yolo11m,000000491213,7,2/255,square_attack,0.0,0.0,0.0,32.581257581710815
yolo11m,000000498286,0,1/255,odpv,0.9625795483589172,0.9625795483589172,0.9625795483589172,21.571045875549316
yolo11m,000000498286,0,1/255,pgd,0.0,0.0,0.0,0.7748018105824789
yolo11m,000000498286,0,1/255,rcp,0.9638678078243821,0.9638678078243821,0.9638678078243821,882.6140115261078
yolo11m,000000498286,0,1/255,square_attack,0.9603705406188965,0.9603705406188965,0.9603705406188965,56.49769083658854
yolo11m,000000498286,0,2/255,odpv,0.9603297114372253,0.9603297114372253,0.9603297114372253,21.637710094451904
yolo11m,000000498286,0,2/255,pgd,0.0,0.0,0.0,0.6218957901000977
yolo11m,000000498286,0,2/255,rcp,0.9612462826137926,0.9612462826137926,0.9612462826137926,870.0846807956696
yolo11m,000000498286,0,2/255,square_attack,0.9337735772132874,0.9337735772132874,0.9337735772132874,56.665640354156494
yolo11m,000000498286,1,1/255,odpv,0.9146591424942017,0.9146591424942017,0.9146591424942017,23.337571620941162
yolo11m,000000498286,1,1/255,pgd,0.0,0.0,0.0,0.7748018105824789
yolo11m,000000498286,1,1/255,rcp,0.9531707404837247,0.9531707404837247,0.9531707404837247,882.6140115261078
yolo11m,000000498286,1,1/255,square_attack,0.904994010925293,0.904994010925293,0.904994010925293,56.49769083658854
yolo11m,000000498286,1,2/255,odpv,0.8978630900382996,0.8978630900382996,0.8978630900382996,23.36853837966919
yolo11m,000000498286,1,2/255,pgd,0.0,0.0,0.0,0.6218957901000977
yolo11m,000000498286,1,2/255,rcp,0.9397033530632021,0.9397033530632021,0.9397033530632021,870.0846807956696
yolo11m,000000498286,1,2/255,square_attack,0.8465167284011841,0.8465167284011841,0.8465167284011841,56.665640354156494
yolo11m,000000498286,2,1/255,odpv,0.0,0.0,0.0,0.0009279251098632812
yolo11m,000000498286,2,1/255,pgd,0.0,0.0,0.0,0.7748018105824789
yolo11m,000000498286,2,1/255,rcp,0.0,0.0,0.0,882.6140115261078
yolo11m,000000498286,2,1/255,square_attack,0.0,0.0,0.0,56.49769083658854
yolo11m,000000498286,2,2/255,odpv,0.0,0.0,0.0,0.0010676383972167969
yolo11m,000000498286,2,2/255,pgd,0.0,0.0,0.0,0.6218957901000977
yolo11m,000000498286,2,2/255,rcp,0.0,0.0,0.0,870.0846807956696
yolo11m,000000498286,2,2/255,square_attack,0.0,0.0,0.0,56.665640354156494
yolo11m,000000504415,0,1/255,odpv,0.6071574091911316,0.6071574091911316,0.0,21.596142768859863
yolo11m,000000504415,0,1/255,pgd,0.0,0.0,0.0,1.8845496773719788
yolo11m,000000504415,0,1/255,rcp,0.8240543301415558,0.8240543301415558,0.8240543301415558,313.1333952844143
yolo11m,000000504415,0,1/255,square_attack,0.8007945418357849,0.8007945418357849,0.8007945418357849,78.30463698506355
yolo11m,000000504415,0,2/255,odpv,0.6071574091911316,0.6071574091911316,0.0,21.621455907821655
yolo11m,000000504415,0,2/255,pgd,0.0,0.0,0.0,1.6940349340438843
yolo11m,000000504415,0,2/255,rcp,0.807591091778393,0.807591091778393,0.807591091778393,312.60415801405907
yolo11m,000000504415,0,2/255,square_attack,0.7601763010025024,0.7601763010025024,0.7601763010025024,78.28652277588844
yolo11m,000000504415,1,1/255,odpv,0.9117581844329834,0.9117581844329834,0.9117581844329834,23.910237312316895
yolo11m,000000504415,1,1/255,pgd,0.8621402382850647,0.8621402382850647,0.8621402382850647,1.8845496773719788
yolo11m,000000504415,1,1/255,rcp,0.9316646180484471,0.9316646180484471,0.9316646180484471,313.1333952844143
yolo11m,000000504415,1,1/255,square_attack,0.9257662892341614,0.9257662892341614,0.9257662892341614,78.30463698506355
yolo11m,000000504415,1,2/255,odpv,0.9117581844329834,0.9117581844329834,0.9117581844329834,24.2217059135437
yolo11m,000000504415,1,2/255,pgd,0.5034177899360657,0.5034177899360657,0.0,1.6940349340438843
yolo11m,000000504415,1,2/255,rcp,0.9298068308425176,0.9298068308425176,0.9298068308425176,312.60415801405907
yolo11m,000000504415,1,2/255,square_attack,0.9156143665313721,0.9156143665313721,0.9156143665313721,78.28652277588844
yolo11m,000000504415,2,1/255,odpv,0.9230637550354004,0.9230637550354004,0.9230637550354004,23.837538719177246
yolo11m,000000504415,2,1/255,pgd,0.8174592852592468,0.8174592852592468,0.8174592852592468,1.8845496773719788
yolo11m,000000504415,2,1/255,rcp,0.9532634113439497,0.9532634113439497,0.9532634113439497,313.1333952844143
yolo11m,000000504415,2,1/255,square_attack,0.9132484793663025,0.9132484793663025,0.9132484793663025,78.30463698506355
yolo11m,000000504415,2,2/255,odpv,0.9147387742996216,0.9147387742996216,0.9147387742996216,24.236263036727905
yolo11m,000000504415,2,2/255,pgd,0.5084379315376282,0.5084379315376282,0.0,1.6940349340438843
yolo11m,000000504415,2,2/255,rcp,0.9482169238829723,0.9482169238829723,0.9482169238829723,312.60415801405907
yolo11m,000000504415,2,2/255,square_attack,0.8809848427772522,0.8809848427772522,0.8809848427772522,78.28652277588844
yolo11m,000000504415,3,1/255,odpv,0.0,0.0,0.0,0.2232964038848877
yolo11m,000000504415,3,1/255,pgd,0.12789256870746613,0.0,0.0,1.8845496773719788
yolo11m,000000504415,3,1/255,rcp,0.3496397293205001,0.0,0.0,313.1333952844143
yolo11m,000000504415,3,1/255,square_attack,0.2980538308620453,0.0,0.0,78.30463698506355
yolo11m,000000504415,3,2/255,odpv,0.0,0.0,0.0,0.26367712020874023
yolo11m,000000504415,3,2/255,pgd,0.0,0.0,0.0,1.6940349340438843
yolo11m,000000504415,3,2/255,rcp,0.34072013075969315,0.0,0.0,312.60415801405907
yolo11m,000000504415,3,2/255,square_attack,0.27724528312683105,0.0,0.0,78.28652277588844
yolo11m,000000504415,4,1/255,odpv,0.8546806573867798,0.8546806573867798,0.8546806573867798,21.69371747970581
yolo11m,000000504415,4,1/255,pgd,0.7094341516494751,0.7094341516494751,0.7094341516494751,1.8845496773719788
yolo11m,000000504415,4,1/255,rcp,0.8692017362161233,0.8692017362161233,0.8692017362161233,313.1333952844143
yolo11m,000000504415,4,1/255,square_attack,0.8620639443397522,0.8620639443397522,0.8620639443397522,78.30463698506355
yolo11m,000000504415,4,2/255,odpv,0.8454044461250305,0.8454044461250305,0.8454044461250305,21.716365337371826
yolo11m,000000504415,4,2/255,pgd,0.1277427077293396,0.0,0.0,1.6940349340438843
yolo11m,000000504415,4,2/255,rcp,0.8675143246639204,0.8675143246639204,0.8675143246639204,312.60415801405907
yolo11m,000000504415,4,2/255,square_attack,0.8522599935531616,0.8522599935531616,0.8522599935531616,78.28652277588844
yolo11m,000000504415,5,1/255,odpv,0.0,0.0,0.0,0.002771615982055664
yolo11m,000000504415,5,1/255,pgd,0.0,0.0,0.0,1.8845496773719788
yolo11m,000000504415,5,1/255,rcp,0.0,0.0,0.0,313.1333952844143
yolo11m,000000504415,5,1/255,square_attack,0.0,0.0,0.0,78.30463698506355
yolo11m,000000504415,5,2/255,odpv,0.0,0.0,0.0,0.004163980484008789
yolo11m,000000504415,5,2/255,pgd,0.0,0.0,0.0,1.6940349340438843
yolo11m,000000504415,5,2/255,rcp,0.0,0.0,0.0,312.60415801405907
yolo11m,000000504415,5,2/255,square_attack,0.0,0.0,0.0,78.28652277588844
yolo11m,000000504415,6,1/255,odpv,0.0,0.0,0.0,0.22610950469970703
yolo11m,000000504415,6,1/255,pgd,0.006588800344616175,0.0,0.0,1.8845496773719788
yolo11m,000000504415,6,1/255,rcp,0.4043344387263038,0.0,0.0,313.1333952844143
yolo11m,000000504415,6,1/255,square_attack,0.38778433203697205,0.0,0.0,78.30463698506355
yolo11m,000000504415,6,2/255,odpv,0.0,0.0,0.0,0.2643568515777588
yolo11m,000000504415,6,2/255,pgd,0.0,0.0,0.0,1.6940349340438843
yolo11m,000000504415,6,2/255,rcp,0.40077721628701846,0.0,0.0,312.60415801405907
yolo11m,000000504415,6,2/255,square_attack,0.37180134654045105,0.0,0.0,78.28652277588844
yolo11m,000000504415,7,1/255,odpv,0.8965513110160828,0.8965513110160828,0.8965513110160828,23.788140773773193
yolo11m,000000504415,7,1/255,pgd,0.5881597399711609,0.5881597399711609,0.0,1.8845496773719788
yolo11m,000000504415,7,1/255,rcp,0.9183412475267904,0.9183412475267904,0.9183412475267904,313.1333952844143
yolo11m,000000504415,7,1/255,square_attack,0.9106135368347168,0.9106135368347168,0.9106135368347168,78.30463698506355
yolo11m,000000504415,7,2/255,odpv,0.896198034286499,0.896198034286499,0.896198034286499,24.010843992233276
yolo11m,000000504415,7,2/255,pgd,0.24648517370224,0.0,0.0,1.6940349340438843
yolo11m,000000504415,7,2/255,rcp,0.9164295483131035,0.9164295483131035,0.9164295483131035,312.60415801405907
yolo11m,000000504415,7,2/255,square_attack,0.903374969959259,0.903374969959259,0.903374969959259,78.28652277588844
yolo11m,000000514376,0,1/255,odpv,0.8187460899353027,0.8187460899353027,0.8187460899353027,21.87464189529419
yolo11m,000000514376,0,1/255,pgd,0.8412465453147888,0.8412465453147888,0.8412465453147888,1.3575282394886017
yolo11m,000000514376,0,1/255,rcp,0.8806472634608664,0.8806472634608664,0.8806472634608664,343.66579604148865
yolo11m,000000514376,0,1/255,square_attack,0.8755891919136047,0.8755891919136047,0.8755891919136047,53.49720975756645
yolo11m,000000514376,0,2/255,odpv,0.7993393540382385,0.7993393540382385,0.7993393540382385,20.88833737373352
yolo11m,000000514376,0,2/255,pgd,0.0,0.0,0.0,0.9833574295043945
yolo11m,000000514376,0,2/255,rcp,0.8776513701779508,0.8776513701779508,0.8776513701779508,340.8497886657715
yolo11m,000000514376,0,2/255,square_attack,0.8679479360580444,0.8679479360580444,0.8679479360580444,53.26432117819786
yolo11m,000000514376,1,1/255,odpv,0.0,0.0,0.0,0.09689569473266602
yolo11m,000000514376,1,1/255,pgd,0.008656611666083336,0.0,0.0,1.3575282394886017
yolo11m,000000514376,1,1/255,rcp,0.007677057355649251,0.0,0.0,343.66579604148865
yolo11m,000000514376,1,1/255,square_attack,0.008020381443202496,0.0,0.0,53.49720975756645
yolo11m,000000514376,1,2/255,odpv,0.0,0.0,0.0,0.07987022399902344
yolo11m,000000514376,1,2/255,pgd,0.008656611666083336,0.0,0.0,0.9833574295043945
yolo11m,000000514376,1,2/255,rcp,0.007389831571253347,0.0,0.0,340.8497886657715
yolo11m,000000514376,1,2/255,square_attack,0.007465463597327471,0.0,0.0,53.26432117819786
