model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,target_method,iou_0.5,iou_0.7,iou,time,iou_0.5_target,iou_0.7_target,iou_target,delta_0.5,delta_0.7,delta,TP_0.5,TP_0.7,FP_0.5,FP_0.7,FN_0.5,FN_0.7,TN_0.5,TN_0.7,pgd_bounds_lower_0.5,pgd_bounds_lower_0.7
yolo11x,33759,0,1/255,0.45,0.25,odpv,rcp,0.7848873138427734,0.7848873138427734,0.7848873138427734,53.10635805130005,0.8237026150238136,0.8237026150238136,0.8237026150238136,0.03881530118104015,0.03881530118104015,0.03881530118104015,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,0,2/255,0.45,0.25,rcp,pgd,0.8197931693466306,0.8197931693466306,0.8197931693466306,671.0690221786499,0.0,0.0,0.0,0.8197931693466306,0.8197931693466306,0.8197931693466306,False,False,True,True,False,False,False,False,True,True
yolo11x,33759,0,2/255,0.45,0.25,rcp,square_attack,0.8197931693466306,0.8197931693466306,0.8197931693466306,671.0690221786499,0.7946637868881226,0.7946637868881226,0.7946637868881226,0.025129382458508043,0.025129382458508043,0.025129382458508043,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,0,2/255,0.45,0.25,rcp,rcp,0.8197931693466306,0.8197931693466306,0.8197931693466306,671.0690221786499,0.8197931693466306,0.8197931693466306,0.8197931693466306,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,0,2/255,0.45,0.25,odpv,pgd,0.7809803485870361,0.7809803485870361,0.7809803485870361,50.79427766799927,0.0,0.0,0.0,0.7809803485870361,0.7809803485870361,0.7809803485870361,False,False,True,True,False,False,False,False,True,True
yolo11x,33759,0,2/255,0.45,0.25,odpv,square_attack,0.7809803485870361,0.7809803485870361,0.7809803485870361,50.79427766799927,0.7946637868881226,0.7946637868881226,0.7946637868881226,0.013683438301086426,0.013683438301086426,0.013683438301086426,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,0,2/255,0.45,0.25,odpv,rcp,0.7809803485870361,0.7809803485870361,0.7809803485870361,50.79427766799927,0.8197931693466306,0.8197931693466306,0.8197931693466306,0.03881282075959447,0.03881282075959447,0.03881282075959447,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,1,1/255,0.45,0.25,rcp,pgd,0.9756549112770588,0.9756549112770588,0.9756549112770588,672.4381217956543,0.9460914731025696,0.9460914731025696,0.9460914731025696,0.029563438174489254,0.029563438174489254,0.029563438174489254,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,1,1/255,0.45,0.25,rcp,square_attack,0.9756549112770588,0.9756549112770588,0.9756549112770588,672.4381217956543,0.9655702710151672,0.9655702710151672,0.9655702710151672,0.010084640261891598,0.010084640261891598,0.010084640261891598,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,1,1/255,0.45,0.25,rcp,rcp,0.9756549112770588,0.9756549112770588,0.9756549112770588,672.4381217956543,0.9756549112770588,0.9756549112770588,0.9756549112770588,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,1,1/255,0.45,0.25,odpv,pgd,0.9619908928871156,0.9619908928871156,0.9619908928871156,53.11076021194458,0.9460914731025696,0.9460914731025696,0.9460914731025696,0.01589941978454601,0.01589941978454601,0.01589941978454601,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,1,1/255,0.45,0.25,odpv,square_attack,0.9619908928871156,0.9619908928871156,0.9619908928871156,53.11076021194458,0.9655702710151672,0.9655702710151672,0.9655702710151672,0.003579378128051647,0.003579378128051647,0.003579378128051647,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,1,1/255,0.45,0.25,odpv,rcp,0.9619908928871156,0.9619908928871156,0.9619908928871156,53.11076021194458,0.9756549112770588,0.9756549112770588,0.9756549112770588,0.013664018389943244,0.013664018389943244,0.013664018389943244,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,1,2/255,0.45,0.25,rcp,pgd,0.9752003573295248,0.9752003573295248,0.9752003573295248,671.0690221786499,0.0,0.0,0.0,0.9752003573295248,0.9752003573295248,0.9752003573295248,False,False,True,True,False,False,False,False,True,True
yolo11x,33759,1,2/255,0.45,0.25,rcp,square_attack,0.9752003573295248,0.9752003573295248,0.9752003573295248,671.0690221786499,0.9590701460838318,0.9590701460838318,0.9590701460838318,0.016130211245693027,0.016130211245693027,0.016130211245693027,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,1,2/255,0.45,0.25,rcp,rcp,0.9752003573295248,0.9752003573295248,0.9752003573295248,671.0690221786499,0.9752003573295248,0.9752003573295248,0.9752003573295248,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,1,2/255,0.45,0.25,odpv,pgd,0.9601088166236876,0.9601088166236876,0.9601088166236876,50.83496260643005,0.0,0.0,0.0,0.9601088166236876,0.9601088166236876,0.9601088166236876,False,False,True,True,False,False,False,False,True,True
yolo11x,33759,1,2/255,0.45,0.25,odpv,square_attack,0.9601088166236876,0.9601088166236876,0.9601088166236876,50.83496260643005,0.9590701460838318,0.9590701460838318,0.9590701460838318,0.001038670539855846,0.001038670539855846,0.001038670539855846,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,1,2/255,0.45,0.25,odpv,rcp,0.9601088166236876,0.9601088166236876,0.9601088166236876,50.83496260643005,0.9752003573295248,0.9752003573295248,0.9752003573295248,0.015091540705837181,0.015091540705837181,0.015091540705837181,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,2,1/255,0.45,0.25,rcp,pgd,0.9395904762895992,0.9395904762895992,0.9395904762895992,672.4381217956543,0.0,0.0,0.0,0.9395904762895992,0.9395904762895992,0.9395904762895992,False,False,True,True,False,False,False,False,True,True
yolo11x,33759,2,1/255,0.45,0.25,rcp,square_attack,0.9395904762895992,0.9395904762895992,0.9395904762895992,672.4381217956543,0.9365196228027344,0.9365196228027344,0.9365196228027344,0.0030708534868648663,0.0030708534868648663,0.0030708534868648663,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,2,1/255,0.45,0.25,rcp,rcp,0.9395904762895992,0.9395904762895992,0.9395904762895992,672.4381217956543,0.9395904762895992,0.9395904762895992,0.9395904762895992,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,2,1/255,0.45,0.25,odpv,pgd,0.882290780544281,0.882290780544281,0.882290780544281,53.17085027694702,0.0,0.0,0.0,0.882290780544281,0.882290780544281,0.882290780544281,False,False,True,True,False,False,False,False,True,True
yolo11x,33759,2,1/255,0.45,0.25,odpv,square_attack,0.882290780544281,0.882290780544281,0.882290780544281,53.17085027694702,0.9365196228027344,0.9365196228027344,0.9365196228027344,0.05422884225845337,0.05422884225845337,0.05422884225845337,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,2,1/255,0.45,0.25,odpv,rcp,0.882290780544281,0.882290780544281,0.882290780544281,53.17085027694702,0.9395904762895992,0.9395904762895992,0.9395904762895992,0.057299695745318235,0.057299695745318235,0.057299695745318235,True,True,False,False,False,False,False,False,True,True
