model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,iou,iou_0.5,iou_0.7,time,noise_type,cmi_max_iou,fa_min_iou
yolo11x,000000491213,4,2/255,0.25,0.45,rcp,0.0,0.0,0.0,1018.7706833779812,poisson,0.6506968891472493,0.011780077103938386
yolo11x,000000491213,4,2/255,0.25,0.45,rcp,0.0,0.0,0.0,1341.328233808279,poisson_gaussian,0.6464217282457022,0.012164901251472267
yolo11x,000000491213,4,2/255,0.25,0.45,rcp,0.0,0.0,0.0,635.3713312149048,salt_and_pepper,0.6419530072787758,0.01347078794397236
yolo11x,000000491213,4,2/255,0.25,0.45,rcp,0.0,0.0,0.0,451.29048213362694,uniform,0.6502445819242401,0.012403356222223619
yolo11x,000000491213,5,1/255,0.25,0.45,odpv,0.0,0.0,0.0,164.0153313577175,laplace,0.001140594482421875,0.0
yolo11x,000000491213,5,1/255,0.25,0.45,odpv,0.0,0.0,0.0,78.3847673535347,normal,0.00112152099609375,0.00136566162109375
yolo11x,000000491213,5,1/255,0.25,0.45,odpv,0.0,0.0,0.0,727.4394665360451,poisson,1.0,0.0
yolo11x,000000491213,5,1/255,0.25,0.45,odpv,0.0,0.0,0.0,922.9391220211983,poisson_gaussian,1.0,0.0
yolo11x,000000491213,5,1/255,0.25,0.45,odpv,0.0,0.0,0.0,81.25711065530777,salt_and_pepper,0.00112152099609375,0.00136566162109375
yolo11x,000000491213,5,1/255,0.25,0.45,odpv,0.0,0.0,0.0,82.05324199795723,uniform,0.00112152099609375,0.00136566162109375
yolo11x,000000491213,5,1/255,0.25,0.45,rcp,0.0,0.0,0.0,654.2462427020073,laplace,0.6513347114783394,0.01293478561445337
yolo11x,000000491213,5,1/255,0.25,0.45,rcp,0.0,0.0,0.0,662.7720683217049,normal,0.6401675115729604,0.01422371134384594
yolo11x,000000491213,5,1/255,0.25,0.45,rcp,0.0,0.0,0.0,889.2178484201431,poisson,0.647732739178171,0.013407609203046247
yolo11x,000000491213,5,1/255,0.25,0.45,rcp,0.0,0.0,0.0,1202.954926788807,poisson_gaussian,0.6485410612352833,0.012232261489590682
yolo11x,000000491213,5,1/255,0.25,0.45,rcp,0.0,0.0,0.0,634.7408831119537,salt_and_pepper,0.638568005384531,0.6175315251547674
yolo11x,000000491213,5,1/255,0.25,0.45,rcp,0.0,0.0,0.0,442.5738061070442,uniform,0.6430609353851026,0.01421493444795568
yolo11x,000000491213,5,2/255,0.25,0.45,rcp,0.0,0.0,0.0,648.6960951685905,laplace,0.6628301592039083,0.010995019765869782
yolo11x,000000491213,5,2/255,0.25,0.45,rcp,0.0,0.0,0.0,665.9161543250084,normal,0.6496414551861107,0.012772377158630234
yolo11x,000000491213,5,2/255,0.25,0.45,rcp,0.0,0.0,0.0,1018.7706833779812,poisson,0.6506968891472493,0.011780077103938386
yolo11x,000000491213,5,2/255,0.25,0.45,rcp,0.0,0.0,0.0,1341.328233808279,poisson_gaussian,0.6464217282457022,0.012164901251472267
yolo11x,000000491213,5,2/255,0.25,0.45,rcp,0.0,0.0,0.0,635.3713312149048,salt_and_pepper,0.6419530072787758,0.01347078794397236
yolo11x,000000491213,5,2/255,0.25,0.45,rcp,0.0,0.0,0.0,451.29048213362694,uniform,0.6502445819242401,0.012403356222223619
yolo11x,000000491213,6,1/255,0.25,0.45,odpv,0.961552619934082,0.961552619934082,0.961552619934082,164.0153313577175,laplace,0.07962703704833984,0.0
yolo11x,000000491213,6,1/255,0.25,0.45,odpv,0.9701167345046997,0.9701167345046997,0.9701167345046997,78.3847673535347,normal,0.07854652404785156,0.00136566162109375
yolo11x,000000491213,6,1/255,0.25,0.45,odpv,0.0,0.0,0.0,727.4394665360451,poisson,1.0,0.0
yolo11x,000000491213,6,1/255,0.25,0.45,odpv,0.0,0.0,0.0,922.9391220211983,poisson_gaussian,1.0,0.0
yolo11x,000000491213,6,1/255,0.25,0.45,odpv,0.970124363899231,0.970124363899231,0.970124363899231,81.25711065530777,salt_and_pepper,0.07822322845458984,0.00136566162109375
yolo11x,000000491213,6,1/255,0.25,0.45,odpv,0.9700623154640198,0.9700623154640198,0.9700623154640198,82.05324199795723,uniform,0.07854652404785156,0.00136566162109375
yolo11x,000000491213,6,1/255,0.25,0.45,rcp,0.9635120456928491,0.9635120456928491,0.9635120456928491,654.2462427020073,laplace,0.6513347114783394,0.01293478561445337
yolo11x,000000491213,6,1/255,0.25,0.45,rcp,0.9647691265737216,0.9647691265737216,0.9647691265737216,662.7720683217049,normal,0.6401675115729604,0.01422371134384594
yolo11x,000000491213,6,1/255,0.25,0.45,rcp,0.9634219446519494,0.9634219446519494,0.9634219446519494,889.2178484201431,poisson,0.647732739178171,0.013407609203046247
yolo11x,000000491213,6,1/255,0.25,0.45,rcp,0.9633488689328994,0.9633488689328994,0.9633488689328994,1202.954926788807,poisson_gaussian,0.6485410612352833,0.012232261489590682
yolo11x,000000491213,6,1/255,0.25,0.45,rcp,0.9648890466015757,0.9648890466015757,0.9648890466015757,634.7408831119537,salt_and_pepper,0.638568005384531,0.6175315251547674
yolo11x,000000491213,6,1/255,0.25,0.45,rcp,0.964765271031187,0.964765271031187,0.964765271031187,442.5738061070442,uniform,0.6430609353851026,0.01421493444795568
yolo11x,000000491213,6,2/255,0.25,0.45,rcp,0.9631159546908135,0.9631159546908135,0.9631159546908135,648.6960951685905,laplace,0.6628301592039083,0.010995019765869782
yolo11x,000000491213,6,2/255,0.25,0.45,rcp,0.9640308124506639,0.9640308124506639,0.9640308124506639,665.9161543250084,normal,0.6496414551861107,0.012772377158630234
yolo11x,000000491213,6,2/255,0.25,0.45,rcp,0.963580689896055,0.963580689896055,0.963580689896055,1018.7706833779812,poisson,0.6506968891472493,0.011780077103938386
yolo11x,000000491213,6,2/255,0.25,0.45,rcp,0.9627623236597856,0.9627623236597856,0.9627623236597856,1341.328233808279,poisson_gaussian,0.6464217282457022,0.012164901251472267
yolo11x,000000491213,6,2/255,0.25,0.45,rcp,0.964464065845486,0.964464065845486,0.964464065845486,635.3713312149048,salt_and_pepper,0.6419530072787758,0.01347078794397236
yolo11x,000000491213,6,2/255,0.25,0.45,rcp,0.9634689242921642,0.9634689242921642,0.9634689242921642,451.29048213362694,uniform,0.6502445819242401,0.012403356222223619
yolo11x,000000491213,7,1/255,0.25,0.45,odpv,0.0,0.0,0.0,164.0153313577175,laplace,0.8480653762817383,0.0
yolo11x,000000491213,7,1/255,0.25,0.45,odpv,0.0,0.0,0.0,78.3847673535347,normal,0.7056665420532227,0.00136566162109375
yolo11x,000000491213,7,1/255,0.25,0.45,odpv,0.0,0.0,0.0,727.4394665360451,poisson,1.0,0.0
yolo11x,000000491213,7,1/255,0.25,0.45,odpv,0.0,0.0,0.0,922.9391220211983,poisson_gaussian,1.0,0.0
yolo11x,000000491213,7,1/255,0.25,0.45,odpv,0.0,0.0,0.0,81.25711065530777,salt_and_pepper,0.6701927185058594,0.00136566162109375
yolo11x,000000491213,7,1/255,0.25,0.45,odpv,0.0,0.0,0.0,82.05324199795723,uniform,0.7455615997314453,0.00136566162109375
yolo11x,000000491213,7,1/255,0.25,0.45,rcp,0.0,0.0,0.0,654.2462427020073,laplace,0.6513347114783394,0.01293478561445337
yolo11x,000000491213,7,1/255,0.25,0.45,rcp,0.0,0.0,0.0,662.7720683217049,normal,0.6401675115729604,0.01422371134384594
yolo11x,000000491213,7,1/255,0.25,0.45,rcp,0.0,0.0,0.0,889.2178484201431,poisson,0.647732739178171,0.013407609203046247
yolo11x,000000491213,7,1/255,0.25,0.45,rcp,0.0,0.0,0.0,1202.954926788807,poisson_gaussian,0.6485410612352833,0.012232261489590682
yolo11x,000000491213,7,1/255,0.25,0.45,rcp,0.0,0.0,0.0,634.7408831119537,salt_and_pepper,0.638568005384531,0.6175315251547674
yolo11x,000000491213,7,1/255,0.25,0.45,rcp,0.0,0.0,0.0,442.5738061070442,uniform,0.6430609353851026,0.01421493444795568
yolo11x,000000491213,7,2/255,0.25,0.45,rcp,0.0,0.0,0.0,648.6960951685905,laplace,0.6628301592039083,0.010995019765869782
yolo11x,000000491213,7,2/255,0.25,0.45,rcp,0.0,0.0,0.0,665.9161543250084,normal,0.6496414551861107,0.012772377158630234
yolo11x,000000491213,7,2/255,0.25,0.45,rcp,0.0,0.0,0.0,1018.7706833779812,poisson,0.6506968891472493,0.011780077103938386
yolo11x,000000491213,7,2/255,0.25,0.45,rcp,0.0,0.0,0.0,1341.328233808279,poisson_gaussian,0.6464217282457022,0.012164901251472267
yolo11x,000000491213,7,2/255,0.25,0.45,rcp,0.0,0.0,0.0,635.3713312149048,salt_and_pepper,0.6419530072787758,0.01347078794397236
yolo11x,000000491213,7,2/255,0.25,0.45,rcp,0.0,0.0,0.0,451.29048213362694,uniform,0.6502445819242401,0.012403356222223619
yolo11x,000000498286,0,1/255,0.25,0.45,odpv,0.9590978622436523,0.9590978622436523,0.9590978622436523,410.159894545873,laplace,0.9861612319946289,0.8994007110595703
yolo11x,000000498286,0,1/255,0.25,0.45,odpv,0.9630295038223267,0.9630295038223267,0.9630295038223267,203.01263300577799,normal,0.015727996826171875,0.934016227722168
yolo11x,000000498286,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,240.53288992245993,poisson,1.0,0.0
yolo11x,000000498286,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,325.70479877789813,poisson_gaussian,1.0,0.0
yolo11x,000000498286,0,1/255,0.25,0.45,odpv,0.9630295634269714,0.9630295634269714,0.9630295634269714,203.28736233711243,salt_and_pepper,0.01591205596923828,0.9339179992675781
yolo11x,000000498286,0,1/255,0.25,0.45,odpv,0.9630328416824341,0.9630328416824341,0.9630328416824341,201.45175139109293,uniform,0.01591205596923828,0.9335899353027344
yolo11x,000000498286,0,1/255,0.25,0.45,rcp,0.9634329388097247,0.9634329388097247,0.9634329388097247,1733.827360232671,laplace,0.9678340024192694,0.9536287288417269
yolo11x,000000498286,0,1/255,0.25,0.45,rcp,0.9642539831243855,0.9642539831243855,0.9642539831243855,1727.8048699696858,normal,0.9654394516702756,0.9561361751103507
yolo11x,000000498286,0,1/255,0.25,0.45,rcp,0.9633610869777447,0.9633610869777447,0.9633610869777447,2245.1403469244638,poisson,0.9679723631770164,0.9559443545608696
yolo11x,000000498286,0,1/255,0.25,0.45,rcp,0.9631173534522233,0.9631173534522233,0.9631173534522233,3296.248121658961,poisson_gaussian,0.9687970284138858,0.9542250090588633
yolo11x,000000498286,0,1/255,0.25,0.45,rcp,0.9643635468932925,0.9643635468932925,0.9643635468932925,1593.950761159261,salt_and_pepper,0.9644271965113406,0.95961118773903
yolo11x,000000498286,0,1/255,0.25,0.45,rcp,0.9642548157837556,0.9642548157837556,0.9642548157837556,1155.9460974534352,uniform,0.9653289914846525,0.9580812249307602
yolo11x,000000498286,0,2/255,0.25,0.45,rcp,0.9627763064587238,0.9627763064587238,0.9627763064587238,1739.9217091401417,laplace,0.970841363313552,0.9504562653008956
yolo11x,000000498286,0,2/255,0.25,0.45,rcp,0.9638628421511893,0.9638628421511893,0.9638628421511893,1726.5073771476746,normal,0.9662182651460222,0.9573055945724926
yolo11x,000000498286,0,2/255,0.25,0.45,rcp,0.9632586267243352,0.9632586267243352,0.9632586267243352,2549.045464992523,poisson,0.968926828688013,0.9545777896820481
yolo11x,000000498286,0,2/255,0.25,0.45,rcp,0.9629690966239878,0.9629690966239878,0.9629690966239878,3672.4388197263083,poisson_gaussian,0.9692176184296795,0.9529669749734244
yolo11x,000000498286,0,2/255,0.25,0.45,rcp,0.9640973467305898,0.9640973467305898,0.9640973467305898,1582.355940024058,salt_and_pepper,0.9668411277223279,0.955251989135075
yolo11x,000000498286,0,2/255,0.25,0.45,rcp,0.9632891178068212,0.9632891178068212,0.9632891178068212,1154.4592628479004,uniform,0.9705874047211587,0.9529056168341593
yolo11x,000000498286,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,410.159894545873,laplace,1.0,0.8994007110595703
yolo11x,000000498286,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,203.01263300577799,normal,0.9853610992431641,0.934016227722168
yolo11x,000000498286,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,240.53288992245993,poisson,1.0,0.0
yolo11x,000000498286,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,325.70479877789813,poisson_gaussian,1.0,0.0
yolo11x,000000498286,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,203.28736233711243,salt_and_pepper,0.9853610992431641,0.9339179992675781
yolo11x,000000498286,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,201.45175139109293,uniform,0.987797737121582,0.9335899353027344
yolo11x,000000498286,1,1/255,0.25,0.45,rcp,0.0,0.0,0.0,1733.827360232671,laplace,0.9678340024192694,0.9536287288417269
yolo11x,000000498286,1,1/255,0.25,0.45,rcp,0.9603382241333126,0.9603382241333126,0.9603382241333126,1727.8048699696858,normal,0.9654394516702756,0.9561361751103507
yolo11x,000000498286,1,1/255,0.25,0.45,rcp,0.0,0.0,0.0,2245.1403469244638,poisson,0.9679723631770164,0.9559443545608696
yolo11x,000000498286,1,1/255,0.25,0.45,rcp,0.0,0.0,0.0,3296.248121658961,poisson_gaussian,0.9687970284138858,0.9542250090588633
yolo11x,000000498286,1,1/255,0.25,0.45,rcp,0.9617581151570124,0.9617581151570124,0.9617581151570124,1593.950761159261,salt_and_pepper,0.9644271965113406,0.95961118773903
yolo11x,000000498286,1,1/255,0.25,0.45,rcp,0.9591913388822031,0.9591913388822031,0.9591913388822031,1155.9460974534352,uniform,0.9653289914846525,0.9580812249307602
yolo11x,000000498286,1,2/255,0.25,0.45,rcp,0.0,0.0,0.0,1739.9217091401417,laplace,0.970841363313552,0.9504562653008956
yolo11x,000000498286,1,2/255,0.25,0.45,rcp,0.0,0.0,0.0,1726.5073771476746,normal,0.9662182651460222,0.9573055945724926
yolo11x,000000498286,1,2/255,0.25,0.45,rcp,0.0,0.0,0.0,2549.045464992523,poisson,0.968926828688013,0.9545777896820481
yolo11x,000000498286,1,2/255,0.25,0.45,rcp,0.0,0.0,0.0,3672.4388197263083,poisson_gaussian,0.9692176184296795,0.9529669749734244
yolo11x,000000498286,1,2/255,0.25,0.45,rcp,0.9598953844272538,0.9598953844272538,0.9598953844272538,1582.355940024058,salt_and_pepper,0.9668411277223279,0.955251989135075
yolo11x,000000498286,1,2/255,0.25,0.45,rcp,0.0,0.0,0.0,1154.4592628479004,uniform,0.9705874047211587,0.9529056168341593
yolo11x,000000498286,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,410.159894545873,laplace,1.0,0.8994007110595703
yolo11x,000000498286,2,1/255,0.25,0.45,odpv,0.9247274994850159,0.9247274994850159,0.9247274994850159,203.01263300577799,normal,0.978581428527832,0.934016227722168
yolo11x,000000498286,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,240.53288992245993,poisson,1.0,0.0
yolo11x,000000498286,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,325.70479877789813,poisson_gaussian,1.0,0.0
yolo11x,000000498286,2,1/255,0.25,0.45,odpv,0.9256293177604675,0.9256293177604675,0.9256293177604675,203.28736233711243,salt_and_pepper,0.978581428527832,0.9339179992675781
yolo11x,000000498286,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,201.45175139109293,uniform,0.9903659820556641,0.9335899353027344
yolo11x,000000498286,2,1/255,0.25,0.45,rcp,0.0,0.0,0.0,1733.827360232671,laplace,0.9678340024192694,0.9536287288417269
yolo11x,000000498286,2,1/255,0.25,0.45,rcp,0.9472517107297257,0.9472517107297257,0.9472517107297257,1727.8048699696858,normal,0.9654394516702756,0.9561361751103507
yolo11x,000000498286,2,1/255,0.25,0.45,rcp,0.9470370901979818,0.9470370901979818,0.9470370901979818,2245.1403469244638,poisson,0.9679723631770164,0.9559443545608696
yolo11x,000000498286,2,1/255,0.25,0.45,rcp,0.945297589722355,0.945297589722355,0.945297589722355,3296.248121658961,poisson_gaussian,0.9687970284138858,0.9542250090588633
yolo11x,000000498286,2,1/255,0.25,0.45,rcp,0.0,0.0,0.0,1593.950761159261,salt_and_pepper,0.9644271965113406,0.95961118773903
yolo11x,000000498286,2,1/255,0.25,0.45,rcp,0.0,0.0,0.0,1155.9460974534352,uniform,0.9653289914846525,0.9580812249307602
yolo11x,000000498286,2,2/255,0.25,0.45,rcp,0.9414920601809746,0.9414920601809746,0.9414920601809746,1739.9217091401417,laplace,0.970841363313552,0.9504562653008956
yolo11x,000000498286,2,2/255,0.25,0.45,rcp,0.0,0.0,0.0,1726.5073771476746,normal,0.9662182651460222,0.9573055945724926
yolo11x,000000498286,2,2/255,0.25,0.45,rcp,0.9456476756468954,0.9456476756468954,0.9456476756468954,2549.045464992523,poisson,0.968926828688013,0.9545777896820481
yolo11x,000000498286,2,2/255,0.25,0.45,rcp,0.9440071337950473,0.9440071337950473,0.9440071337950473,3672.4388197263083,poisson_gaussian,0.9692176184296795,0.9529669749734244
yolo11x,000000498286,2,2/255,0.25,0.45,rcp,0.0,0.0,0.0,1582.355940024058,salt_and_pepper,0.9668411277223279,0.955251989135075
yolo11x,000000498286,2,2/255,0.25,0.45,rcp,0.9439605230185041,0.9439605230185041,0.9439605230185041,1154.4592628479004,uniform,0.9705874047211587,0.9529056168341593
yolo11x,000000504415,0,1/255,0.25,0.45,odpv,0.5225068926811218,0.5225068926811218,0.0,174.31008130311966,laplace,0.16479110717773438,0.0
yolo11x,000000504415,0,1/255,0.25,0.45,odpv,0.5228342413902283,0.5228342413902283,0.0,87.53655126690865,normal,9.5367431640625e-07,0.3140869140625
yolo11x,000000504415,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,1266.6468409597874,poisson,1.0,0.0
yolo11x,000000504415,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,1245.4888099133968,poisson_gaussian,1.0,0.0
yolo11x,000000504415,0,1/255,0.25,0.45,odpv,0.5228732824325562,0.5228732824325562,0.0,92.31572687625885,salt_and_pepper,9.5367431640625e-07,0.29204368591308594
yolo11x,000000504415,0,1/255,0.25,0.45,odpv,0.5227248072624207,0.5227248072624207,0.0,95.80313014984131,uniform,0.006198883056640625,0.0
yolo11x,000000504415,0,1/255,0.25,0.45,rcp,0.7735304444472709,0.7735304444472709,0.7735304444472709,643.1794531345367,laplace,0.9428994717793346,0.3847993678384178
yolo11x,000000504415,0,1/255,0.25,0.45,rcp,0.7782394817725955,0.7782394817725955,0.7782394817725955,646.4481710493565,normal,0.04000124352110389,0.3878594706834054
yolo11x,000000504415,0,1/255,0.25,0.45,rcp,0.7724889680298455,0.7724889680298455,0.7724889680298455,799.703720510006,poisson,0.956303547909211,0.3853176686340713
yolo11x,000000504415,0,1/255,0.25,0.45,rcp,0.7727707182737922,0.7727707182737922,0.7727707182737922,1097.652503311634,poisson_gaussian,0.9507102638333149,0.38338760590756144
yolo11x,000000504415,0,1/255,0.25,0.45,rcp,0.779350348390414,0.779350348390414,0.779350348390414,609.5284093618393,salt_and_pepper,0.03983857093912279,0.38898836318532093
yolo11x,000000504415,0,1/255,0.25,0.45,rcp,0.7784858055861273,0.7784858055861273,0.7784858055861273,438.93095993995667,uniform,0.03993635691754434,0.38746331133681977
yolo11x,000000504415,0,2/255,0.25,0.45,rcp,0.7707555159389254,0.7707555159389254,0.7707555159389254,644.2081577479839,laplace,0.9571176373468203,0.37964628391217325
yolo11x,000000504415,0,2/255,0.25,0.45,rcp,0.776613879691754,0.776613879691754,0.776613879691754,633.7763633131981,normal,0.04000838517983276,0.38731755465811873
yolo11x,000000504415,0,2/255,0.25,0.45,rcp,0.7687845588029842,0.7687845588029842,0.7687845588029842,900.1435610353947,poisson,0.9529991955455284,0.38227421249998045
yolo11x,000000504415,0,2/255,0.25,0.45,rcp,0.7693908607252139,0.7693908607252139,0.7693908607252139,1227.595730483532,poisson_gaussian,0.9550296951773597,0.38267199695365933
yolo11x,000000504415,0,2/255,0.25,0.45,rcp,0.7756225351264212,0.7756225351264212,0.7756225351264212,610.4751016199589,salt_and_pepper,0.039920297810324794,0.3874403464995848
yolo11x,000000504415,0,2/255,0.25,0.45,rcp,0.7717301432051699,0.7717301432051699,0.7717301432051699,440.6729729771614,uniform,0.945366343736673,0.383637018073447
yolo11x,000000504415,1,1/255,0.25,0.45,odpv,0.8859021067619324,0.8859021067619324,0.8859021067619324,174.31008130311966,laplace,0.09449100494384766,0.0
yolo11x,000000504415,1,1/255,0.25,0.45,odpv,0.9036454558372498,0.9036454558372498,0.9036454558372498,87.53655126690865,normal,0.08610343933105469,0.3140869140625
yolo11x,000000504415,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,1266.6468409597874,poisson,1.0,0.0
yolo11x,000000504415,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,1245.4888099133968,poisson_gaussian,1.0,0.0
yolo11x,000000504415,1,1/255,0.25,0.45,odpv,0.9036454558372498,0.9036454558372498,0.9036454558372498,92.31572687625885,salt_and_pepper,0.08610343933105469,0.29204368591308594
yolo11x,000000504415,1,1/255,0.25,0.45,odpv,0.8856729865074158,0.8856729865074158,0.8856729865074158,95.80313014984131,uniform,0.08912277221679688,0.0
yolo11x,000000504415,1,1/255,0.25,0.45,rcp,0.9204308201973702,0.9204308201973702,0.9204308201973702,643.1794531345367,laplace,0.9428994717793346,0.3847993678384178
yolo11x,000000504415,1,1/255,0.25,0.45,rcp,0.9207582330145064,0.9207582330145064,0.9207582330145064,646.4481710493565,normal,0.04000124352110389,0.3878594706834054
yolo11x,000000504415,1,1/255,0.25,0.45,rcp,0.920208237209488,0.920208237209488,0.920208237209488,799.703720510006,poisson,0.956303547909211,0.3853176686340713
yolo11x,000000504415,1,1/255,0.25,0.45,rcp,0.9203388066498418,0.9203388066498418,0.9203388066498418,1097.652503311634,poisson_gaussian,0.9507102638333149,0.38338760590756144
yolo11x,000000504415,1,1/255,0.25,0.45,rcp,0.9214008109008149,0.9214008109008149,0.9214008109008149,609.5284093618393,salt_and_pepper,0.03983857093912279,0.38898836318532093
yolo11x,000000504415,1,1/255,0.25,0.45,rcp,0.9210525644782747,0.9210525644782747,0.9210525644782747,438.93095993995667,uniform,0.03993635691754434,0.38746331133681977
yolo11x,000000504415,1,2/255,0.25,0.45,rcp,0.9194892369829396,0.9194892369829396,0.9194892369829396,644.2081577479839,laplace,0.9571176373468203,0.37964628391217325
yolo11x,000000504415,1,2/255,0.25,0.45,rcp,0.9207508006366683,0.9207508006366683,0.9207508006366683,633.7763633131981,normal,0.04000838517983276,0.38731755465811873
yolo11x,000000504415,1,2/255,0.25,0.45,rcp,0.9199947694431542,0.9199947694431542,0.9199947694431542,900.1435610353947,poisson,0.9529991955455284,0.38227421249998045
yolo11x,000000504415,1,2/255,0.25,0.45,rcp,0.9199990490906125,0.9199990490906125,0.9199990490906125,1227.595730483532,poisson_gaussian,0.9550296951773597,0.38267199695365933
yolo11x,000000504415,1,2/255,0.25,0.45,rcp,0.9207527342884414,0.9207527342884414,0.9207527342884414,610.4751016199589,salt_and_pepper,0.039920297810324794,0.3874403464995848
yolo11x,000000504415,1,2/255,0.25,0.45,rcp,0.9206321390021539,0.9206321390021539,0.9206321390021539,440.6729729771614,uniform,0.945366343736673,0.383637018073447
yolo11x,000000504415,2,1/255,0.25,0.45,odpv,0.9205613136291504,0.9205613136291504,0.9205613136291504,174.31008130311966,laplace,0.990880012512207,0.0
yolo11x,000000504415,2,1/255,0.25,0.45,odpv,0.944582998752594,0.944582998752594,0.944582998752594,87.53655126690865,normal,0.969141960144043,0.3140869140625
yolo11x,000000504415,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,1266.6468409597874,poisson,1.0,0.0
yolo11x,000000504415,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,1245.4888099133968,poisson_gaussian,1.0,0.0
yolo11x,000000504415,2,1/255,0.25,0.45,odpv,0.9445899128913879,0.9445899128913879,0.9445899128913879,92.31572687625885,salt_and_pepper,0.969141960144043,0.29204368591308594
yolo11x,000000504415,2,1/255,0.25,0.45,odpv,0.9445922374725342,0.9445922374725342,0.9445922374725342,95.80313014984131,uniform,0.969141960144043,0.0
yolo11x,000000504415,2,1/255,0.25,0.45,rcp,0.9560753824573978,0.9560753824573978,0.9560753824573978,643.1794531345367,laplace,0.9428994717793346,0.3847993678384178
yolo11x,000000504415,2,1/255,0.25,0.45,rcp,0.95672798913499,0.95672798913499,0.95672798913499,646.4481710493565,normal,0.04000124352110389,0.3878594706834054
yolo11x,000000504415,2,1/255,0.25,0.45,rcp,0.9563197450850799,0.9563197450850799,0.9563197450850799,799.703720510006,poisson,0.956303547909211,0.3853176686340713
yolo11x,000000504415,2,1/255,0.25,0.45,rcp,0.9559172764805396,0.9559172764805396,0.9559172764805396,1097.652503311634,poisson_gaussian,0.9507102638333149,0.38338760590756144
yolo11x,000000504415,2,1/255,0.25,0.45,rcp,0.957153182549966,0.957153182549966,0.957153182549966,609.5284093618393,salt_and_pepper,0.03983857093912279,0.38898836318532093
yolo11x,000000504415,2,1/255,0.25,0.45,rcp,0.9569010099145248,0.9569010099145248,0.9569010099145248,438.93095993995667,uniform,0.03993635691754434,0.38746331133681977
yolo11x,000000504415,2,2/255,0.25,0.45,rcp,0.9551148747408167,0.9551148747408167,0.9551148747408167,644.2081577479839,laplace,0.9571176373468203,0.37964628391217325
yolo11x,000000504415,2,2/255,0.25,0.45,rcp,0.9565002617025034,0.9565002617025034,0.9565002617025034,633.7763633131981,normal,0.04000838517983276,0.38731755465811873
yolo11x,000000504415,2,2/255,0.25,0.45,rcp,0.9552682485171157,0.9552682485171157,0.9552682485171157,900.1435610353947,poisson,0.9529991955455284,0.38227421249998045
yolo11x,000000504415,2,2/255,0.25,0.45,rcp,0.9551732191542531,0.9551732191542531,0.9551732191542531,1227.595730483532,poisson_gaussian,0.9550296951773597,0.38267199695365933
yolo11x,000000504415,2,2/255,0.25,0.45,rcp,0.9566521361554152,0.9566521361554152,0.9566521361554152,610.4751016199589,salt_and_pepper,0.039920297810324794,0.3874403464995848
yolo11x,000000504415,2,2/255,0.25,0.45,rcp,0.9555203190285085,0.9555203190285085,0.9555203190285085,440.6729729771614,uniform,0.945366343736673,0.383637018073447
yolo11x,000000504415,3,1/255,0.25,0.45,odpv,0.0,0.0,0.0,174.31008130311966,laplace,1.0,0.0
yolo11x,000000504415,3,1/255,0.25,0.45,odpv,0.0,0.0,0.0,87.53655126690865,normal,0.10933208465576172,0.3140869140625
yolo11x,000000504415,3,1/255,0.25,0.45,odpv,0.0,0.0,0.0,1266.6468409597874,poisson,1.0,0.0
yolo11x,000000504415,3,1/255,0.25,0.45,odpv,0.0,0.0,0.0,1245.4888099133968,poisson_gaussian,1.0,0.0
yolo11x,000000504415,3,1/255,0.25,0.45,odpv,0.0,0.0,0.0,92.31572687625885,salt_and_pepper,0.4745626449584961,0.29204368591308594
yolo11x,000000504415,3,1/255,0.25,0.45,odpv,0.0,0.0,0.0,95.80313014984131,uniform,0.7307643890380859,0.0
yolo11x,000000504415,3,1/255,0.25,0.45,rcp,0.10542016320788503,0.0,0.0,643.1794531345367,laplace,0.9428994717793346,0.3847993678384178
yolo11x,000000504415,3,1/255,0.25,0.45,rcp,0.3878594706834054,0.0,0.0,646.4481710493565,normal,0.04000124352110389,0.3878594706834054
yolo11x,000000504415,3,1/255,0.25,0.45,rcp,0.10535967981154323,0.0,0.0,799.703720510006,poisson,0.956303547909211,0.3853176686340713
yolo11x,000000504415,3,1/255,0.25,0.45,rcp,0.1053169102890127,0.0,0.0,1097.652503311634,poisson_gaussian,0.9507102638333149,0.38338760590756144
yolo11x,000000504415,3,1/255,0.25,0.45,rcp,0.38898836318532093,0.0,0.0,609.5284093618393,salt_and_pepper,0.03983857093912279,0.38898836318532093
