model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,iou,iou_0.5,iou_0.7,time
yolo11m,000000014380,1,1/255,0.25,0.45,pgd,0.0,0.0,0.0,25.530402183532715
yolo11m,000000014380,1,1/255,0.25,0.45,rcp,0.9498814216768425,0.9498814216768425,0.9498814216768425,1196.9140844345093
yolo11m,000000014380,1,1/255,0.25,0.45,square_attack,0.8358479738235474,0.8358479738235474,0.8358479738235474,42.10471284389496
yolo11m,000000014380,1,2/255,0.25,0.45,odpv,0.8795458674430847,0.8795458674430847,0.8795458674430847,130.55288755893707
yolo11m,000000014380,1,2/255,0.25,0.45,pgd,0.0,0.0,0.0,14.117441892623901
yolo11m,000000014380,1,2/255,0.25,0.45,rcp,0.9360651791698487,0.9360651791698487,0.9360651791698487,1179.2181737422943
yolo11m,000000014380,1,2/255,0.25,0.45,square_attack,0.7182261943817139,0.7182261943817139,0.7182261943817139,41.94514846801758
yolo11m,000000017029,0,1/255,0.25,0.45,odpv,0.9161877632141113,0.9161877632141113,0.9161877632141113,81.74174696207047
yolo11m,000000017029,0,1/255,0.25,0.45,pgd,0.0,0.0,0.0,422.40117621421814
yolo11m,000000017029,0,1/255,0.25,0.45,rcp,0.9387650968905182,0.9387650968905182,0.9387650968905182,872.508317232132
yolo11m,000000017029,0,1/255,0.25,0.45,square_attack,0.9206124544143677,0.9206124544143677,0.9206124544143677,84.77470451593399
yolo11m,000000017029,0,2/255,0.25,0.45,odpv,0.8980961441993713,0.8980961441993713,0.8980961441993713,77.57468402385712
yolo11m,000000017029,0,2/255,0.25,0.45,pgd,0.0,0.0,0.0,12.912601709365845
yolo11m,000000017029,0,2/255,0.25,0.45,rcp,0.933495697557567,0.933495697557567,0.933495697557567,880.7279646992683
yolo11m,000000017029,0,2/255,0.25,0.45,square_attack,0.8959413766860962,0.8959413766860962,0.8959413766860962,83.04467767477036
yolo11m,000000017029,1,1/255,0.25,0.45,odpv,0.929292619228363,0.929292619228363,0.929292619228363,81.74174696207047
yolo11m,000000017029,1,1/255,0.25,0.45,pgd,0.0,0.0,0.0,422.40117621421814
yolo11m,000000017029,1,1/255,0.25,0.45,rcp,0.9484899970740243,0.9484899970740243,0.9484899970740243,872.508317232132
